id,title,revenue,vote_count,vote_average,runtime,popularity
367147,Buster's Mal Heart,73121,167,6.3,96.0,9.43
594692,Mother,0,32,6.7,128.0,13.807
152584,Blue Is the Warmest Color,10165694,3149,7.1,180.0,15.068
410965,Jeff Foxworthy & Larry the Cable Guy: We've Been Thinking,0,6,5.5,74.0,4.294
352492,XOXO,0,486,6.0,92.0,20.84
15075,One Last Thing...,0,35,5.9,96.0,10.785
221418,Hank: 5 Years from the Brink,0,5,7.0,85.0,2.31
13817,Head On,378667,34,6.9,104.0,4.69
42360,Inuyasha the Movie: Affections Touching Across Time,0,56,7.1,99.0,14.051
147129,Maria Bamford: The Special Special Special!,0,12,6.8,50.0,4.113
249397,Nymphomaniac: Vol. II,2227167,2049,6.8,124.0,28.218
418685,Behind 'The Cove',0,5,4.4,110.0,3.403
363126,Berlin Syndrome,201719,448,6.0,116.0,11.61
351460,Death Note,0,3031,4.2,101.0,28.942
414101,Pekak,0,2,6.0,96.0,1.161
353989,Abzurdah,0,96,6.2,90.0,9.441
427883,Drink Drank Drunk,0,1,2.0,93.0,2.135
509853,The Fanatic,3153,118,4.4,88.0,66.679
542694,Bert Kreischer: Secret Time,0,22,7.3,57.0,5.972
400164,One Last Shot,0,3,6.8,30.0,2.655
538604,The After Party,0,146,6.3,89.0,17.74
613039,Kaake Da Viyah,0,1,6.0,133.0,1.686
564356,Marriage Palace,0,1,7.0,102.0,0.6
601434,Mayday Life,0,4,7.5,112.0,1.489
625759,Saavat,0,1,7.0,150.0,1.877
152795,The Congress,455815,333,6.5,122.0,9.89
429467,The Lodgers,7362,342,5.0,93.0,13.875
452667,Feel Rich: Health Is the New Wealth,0,6,6.3,,3.068
470616,Lynne Koplitz: Hormonal Beast,0,7,6.0,51.0,4.78
427673,Sadie's Last Days on Earth,0,9,5.7,90.0,2.93
565716,American Factory,0,258,7.3,110.0,16.652
541458,The Girl Allergic to Wi-Fi,0,11,6.9,104.0,1.642
467106,Bareilly Ki Barfi,8050806,115,6.8,123.0,6.978
456287,Mersal,0,62,7.4,169.0,6.411
401561,Mom and Dad,169209,604,5.2,84.0,48.632
447856,Pad Man,0,103,7.6,140.0,6.98
441875,Toilet: A Love Story,13800000,133,6.9,155.0,8.223
390322,Bad Rap,0,4,5.1,81.0,4.299
217930,KL Zombie,0,6,6.7,97.0,3.336
373265,Rembat,0,0,0.0,98.0,1.229
450594,Unacknowledged,0,83,6.3,100.0,10.284
3131,Gangs of New York,193772504,4564,7.3,167.0,22.357
621561,Our Planet: Behind The Scenes,0,21,8.0,63.0,10.332
624078,Simon Amstell: Set Free,0,9,6.3,51.0,3.746
429135,Camera Store,0,16,6.1,99.0,2.955
320873,Dhanak,0,31,7.5,106.0,3.791
96399,For Greater Glory: The True Story of Cristiada,9622846,83,6.4,145.0,6.721
112508,Lea,0,7,4.3,93.0,3.699
9263,Now and Then,27400000,264,6.8,100.0,9.556
531509,Otherhood,0,300,6.2,100.0,18.375
592875,Uriyadi 2,0,8,7.2,119.0,4.119
56338,7 Khoon Maaf,2900000,34,6.3,148.0,6.124
69891,Chillar Party,0,36,6.9,140.0,3.074
321741,Concussion,50363790,1847,7.1,123.0,13.419
329010,Emelie,0,531,5.2,82.0,12.05
44874,Barbie: A Fashion Fairytale,0,330,7.1,79.0,37.27
376047,Fitoor,0,39,5.8,131.0,3.7
489856,Murder at Koh E Fiza,0,0,0.0,,0.6
540136,Forever Chape,0,11,6.5,73.0,1.12
41518,Guzaarish,0,70,7.4,126.0,5.643
371139,Catching Haider,0,2,5.0,91.0,1.4
18808,Highway,0,85,5.8,97.0,12.126
40777,I Hate Luv Storys,12000000,59,6.0,129.0,5.475
475557,Joker,1074251311,15437,8.2,122.0,332.89
15412,Khosla Ka Ghosla!,0,59,7.0,135.0,6.516
24604,Main Aurr Mrs Khanna,3600000,14,3.8,115.0,2.935
402672,Mohenjo Daro,16000000,54,6.5,155.0,7.379
66208,On the Wrong Track,0,4,7.5,88.0,1.4
37951,Raajneeti,0,44,6.4,167.0,4.461
7913,Rang De Basanti,11502151,255,7.4,157.0,8.881
102632,Rowdy Rathore,31000000,53,5.8,143.0,5.965
264186,Dekh Tamasha Dekh,0,2,6.0,109.0,2.059
46040,Tees Maar Khan,0,57,3.6,137.0,6.411
85043,Tere Naal Love Ho Gaya,0,20,6.0,126.0,2.493
9388,Thank You for Smoking,24793509,1439,7.2,92.0,14.242
200481,The Blue Umbrella,0,337,7.6,7.0,11.745
71950,Lavell Crawford: Can a Brother Get Some Love?,0,6,6.6,90.0,2.791
427557,Attitude Test,0,21,4.9,82.0,5.287
242266,Barrio Universitario,0,19,4.9,86.0,0.762
11589,Kelly's Heroes,5200000,395,7.4,144.0,14.218
11096,Hide and Seek,122650962,1075,6.4,101.0,19.639
377447,Railroad Tigers,102205175,77,6.0,124.0,8.947
3515,I'll Sleep When I'm Dead,490964,64,5.6,97.0,9.542
517827,Alejandro Sanz: What I Was Is What I Am,0,9,7.9,101.0,3.623
381719,Peter Rabbit,351266433,1060,6.7,93.0,36.404
82620,Undefeated,0,48,7.6,113.0,8.92
406990,What Happened to Monday,27975429,4409,7.2,123.0,43.399
300687,Same Kind of Different as Me,6423605,140,6.8,119.0,15.423
437036,The Motive,0,171,6.2,104.0,9.654
466282,To All the Boys I've Loved Before,0,6599,7.8,100.0,50.721
542691,Yoo Byung Jae: Discomfort Zone,0,5,6.4,54.0,0.6
461297,Cop and a Half: New Recruit,0,21,5.4,97.0,7.104
542968,For Love or Money,0,24,5.8,95.0,13.264
472983,Invader ZIM: Enter the Florpus,0,112,7.3,71.0,27.651
340056,Selfless,0,3,5.7,92.0,2.788
582570,Sextuplets,0,517,6.2,100.0,38.385
623973,Super Monsters Back to School,0,2,6.5,23.0,3.16
574374,The Little Switzerland,0,51,4.4,86.0,7.043
527511,Bhavesh Joshi Superhero,0,19,8.0,155.0,3.576
125186,Casino Tycoon II,0,2,6.0,114.0,3.749
50571,Disciples of the 36th Chamber,0,35,6.7,89.0,5.31
19156,Legendary Weapons of China,0,24,7.0,109.0,4.788
402877,Lifeline,0,1,7.0,32.0,1.789
138960,"Look Out, Officer!",0,11,6.5,87.0,4.251
53163,Love on Delivery,0,31,6.5,100.0,5.294
18535,Loving You,0,25,6.2,101.0,5.775
66173,Mahjong Heroes,0,2,4.3,91.0,1.4
37032,Martial Arts of Shaolin,0,30,6.8,90.0,6.935
692307,Mr. Virgin,0,1,10.0,120.0,0.6
221458,"My Schoolmate, the Barbarian",0,3,5.3,94.0,1.627
249231,Oh My Ghost 3,0,2,4.8,98.0,1.778
25661,Opium and the Kung Fu Master,0,11,6.9,85.0,3.396
220663,Painted Faces,0,1,4.0,74.0,0.6
48301,Return to the 36th Chamber,0,62,6.8,99.0,6.792
311725,Shark Busters,0,1,7.0,96.0,1.4
136303,The Bare-Footed Kid,0,11,6.3,90.0,2.65
28669,Rasputin: The Mad Monk,0,42,6.0,91.0,7.957
67021,The Young Vagabond,0,6,5.1,85.0,3.008
231576,Wish I Was Here,5483299,528,6.6,107.0,10.442
623392,Whindersson Nunes: Adult,0,50,8.1,68.0,4.278
471515,Adventures in Public School,0,60,6.5,86.0,11.93
350824,Bioscope,0,2,7.0,134.0,0.658
326241,For Here or to Go?,0,2,7.0,105.0,4.508
384680,Hostiles,29819114,1494,6.8,134.0,21.832
504331,Hurricane Bianca: From Russia with Hate,0,101,5.5,85.0,9.821
24864,What's Your Raashee?,0,16,4.9,192.0,4.272
250349,Barbecue,14348529,476,5.8,98.0,7.768
470906,Brad Paisley's Comedy Rodeo,0,4,6.5,63.0,5.988
354818,Colin Quinn: Unconstitutional,0,9,6.9,55.0,3.788
74387,Goon,6483963,608,6.5,92.0,13.151
347956,My Ex-Ex,0,5,4.8,89.0,3.952
289561,We're No Animals,0,10,4.3,94.0,5.492
358922,Being AP,0,10,6.0,98.0,2.657
458156,John Wick: Chapter 3 - Parabellum,326709727,5907,7.4,131.0,197.184
321594,Louis C.K.: Live at The Comedy Store,0,118,7.5,66.0,9.314
286407,Mission Blue,0,28,7.6,94.0,7.249
594712,Uyare,0,21,7.9,125.0,5.561
306943,The Outcasts,0,405,6.3,95.0,13.527
354544,Demetri Martin: Live (At The Time),0,42,7.0,61.0,6.16
505929,90 ML,0,7,5.1,125.0,2.934
597237,Calum Von Moger: Unbroken,0,11,7.1,0.0,8.145
515409,Armed to the Teeth,0,7,7.6,108.0,9.339
588226,Woodstock,0,30,7.4,106.0,10.274
461698,Hot Property,0,5,5.0,90.0,5.081
440319,Mission Control: The Unsung Heroes of Apollo,0,23,7.3,101.0,6.724
347751,13 Cameras,0,89,5.1,87.0,7.605
471981,Chocolate City: Vegas Strip,0,6,6.5,0.0,5.412
178478,The Inheritors,0,4,7.8,90.0,3.877
433251,Naked,0,957,5.8,96.0,21.082
108930,Jim Gaffigan: Beyond the Pale,0,48,7.4,72.0,8.331
20837,Jim Gaffigan: King Baby,0,35,7.4,72.0,6.387
101449,Jim Gaffigan: Mr. Universe,0,50,7.1,77.0,5.639
263111,Jim Gaffigan: Obsessed,0,45,7.3,70.0,4.611
440792,Beyond the Clouds,0,17,6.4,120.0,3.938
545484,The Birth Reborn 3,0,1,8.0,,0.642
451480,The Guernsey Literary & Potato Peel Pie Society,0,876,7.6,124.0,10.342
503619,The Package,0,788,6.0,94.0,22.518
507389,Zion,0,29,6.5,10.0,6.7
381020,Alive and Kicking,0,11,7.5,88.0,5.383
234212,Demonic,3387000,351,5.2,83.0,13.584
390996,Shot! The Psycho-Spiritual Mantra of Rock,0,17,7.0,95.0,7.379
463906,The Saint,0,180,5.1,92.0,26.064
20453,3 Idiots,70000000,1472,7.9,170.0,18.518
10172,Are We Done Yet?,58400000,376,5.6,92.0,14.459
348893,Boyka: Undisputed IV,0,770,6.8,87.0,74.953
18823,Clash of the Titans,493214993,4569,5.8,106.0,39.669
74481,Darna Mana Hai,0,20,6.3,121.0,2.953
135199,Ek Hasina Thi,0,25,5.8,120.0,2.902
118032,Ferrari Ki Sawaari,0,18,5.9,140.0,2.989
712,Four Weddings and a Funeral,254700832,1707,6.7,117.0,19.569
149509,Horns,0,1650,6.2,120.0,22.255
184,Jackie Brown,39673162,4279,7.3,154.0,15.689
76757,Jupiter Ascending,183987723,5223,5.4,127.0,40.428
308504,Last Knights,3643591,655,6.3,115.0,21.935
649554,Manu Payet - Emmanuel,0,3,7.2,0.0,1.72
707341,MI 5,0,0,0.0,0.0,0.6
4547,Panic Room,197079546,3235,6.7,111.0,20.069
1366,Rocky,117235147,4999,7.7,119.0,31.449
1367,Rocky II,85182160,2773,7.2,119.0,25.426
1371,Rocky III,270000000,2604,6.8,99.0,26.257
1374,Rocky IV,300473716,2791,7.0,91.0,36.46
1375,Rocky V,119946358,2011,5.7,104.0,25.046
2800,Rumor Has It...,88933562,758,5.6,97.0,12.567
619935,Running Out of Time,0,7,5.0,87.0,3.443
6964,Something's Gotta Give,266728738,1008,6.6,128.0,13.291
5551,Space Cowboys,128884132,861,6.3,130.0,12.172
9090,"To Wong Foo, Thanks for Everything! Julie Newmar",47774193,308,6.9,105.0,11.97
275269,Wazir,9200000,83,6.6,103.0,5.236
514547,White Chamber,0,28,4.5,89.0,21.962
1281,Bean,251212670,1637,6.5,90.0,18.106
541620,Being Napoleon,0,1,6.0,88.0,2.813
125186,Casino Tycoon II,0,2,6.0,114.0,3.749
93856,Chernobyl Diaries,18112929,1080,5.1,88.0,32.893
402216,Doubles Cause Troubles,0,5,6.1,93.0,1.488
484867,Flock of Four,0,1,8.0,80.0,3.85
177572,Big Hero 6,657827828,12179,7.8,102.0,84.422
460500,History of Joy,0,1,4.0,120.0,1.136
16411,Initial D,7096000,102,6.3,107.0,14.631
570670,The Invisible Man,130234661,3017,7.2,124.0,50.822
469146,Kaaliyan,0,0,0.0,107.0,0.709
71797,Kung Fu Magoo,0,6,4.3,0.0,0.893
541084,Kuppivala,0,0,0.0,137.0,0.84
471714,Lechmi,0,1,5.0,150.0,0.6
66171,Little Dragon Maiden,0,8,6.1,92.0,2.807
41993,Love in a Puff,0,35,7.2,104.0,3.431
503928,Mahabharat,210000,1,6.0,119.0,1.17
476273,Mater,0,7,5.7,80.0,10.246
710909,Melle Tiranthathu Kathavu,0,0,0.0,97.0,0.6
468014,Mythily Veendum Varunnu...,0,1,3.0,94.0,0.6
609059,Once In A Lifetime Sessions with TLC,0,2,5.5,72.0,0.6
472046,Oru Visheshapetta Biriyani Kissa,0,1,6.0,126.0,0.83
351182,P Se PM Tak,0,1,4.0,145.0,1.804
406052,Mostly Ghostly 3: One Night in Doom House,0,30,5.4,89.0,18.263
482909,Rangreza,0,4,7.0,144.0,0.6
504314,Sudani from Nigeria,3585800,19,7.0,123.0,2.534
323370,The Diabolical,0,135,4.9,86.0,17.288
11323,The Informant!,35424826,583,6.2,108.0,11.13
32577,The Parole Officer,0,67,5.8,93.0,11.807
539942,Tikli and Laxmi Bomb,0,4,8.4,151.0,1.403
336114,A Sort of Homecoming,0,8,7.1,88.0,4.044
231001,All Hallows' Eve,0,138,5.5,82.0,11.335
410284,Annabelle Hooper and the Ghosts of Nantucket,0,31,6.1,92.0,5.333
370663,Below Her Mouth,33673,594,6.3,92.0,35.608
83542,Cloud Atlas,130482868,5354,6.8,172.0,20.272
408202,NYPD: Biggest Gang In New York?,0,4,6.6,45.0,0.6
412202,Handsome Devil,0,458,7.0,95.0,9.87
370765,Jessica Darling's It List,0,95,5.5,79.0,11.69
468366,Maz Jobrani: Immigrant,0,11,6.5,67.0,3.865
33665,Opening Night,0,106,7.8,144.0,10.074
396289,Raising the Bar,0,117,6.6,93.0,8.509
408544,The Blind Christ,0,17,5.0,95.0,2.817
354660,The Bomb,0,10,6.7,115.0,4.96
473286,The Truth About Alcohol,0,12,6.8,59.0,2.952
469063,The Women Who Kill Lions,0,5,5.4,47.0,2.968
352025,Un + une,0,142,5.9,115.0,9.171
389292,APEX: The Story of the Hypercar,0,27,6.9,85.0,4.944
79926,Children of God,0,14,6.3,104.0,2.525
412590,Hitler's Olympics,0,3,6.0,44.0,1.891
337960,Holding the Man,0,323,7.9,128.0,11.106
412309,How to Win the US Presidency,0,2,6.0,50.0,1.4
425234,Interview with a Serial Killer,0,8,4.5,44.0,1.703
87818,Movie 43,32438988,1629,4.5,90.0,12.989
435097,The Basement,0,31,4.4,90.0,7.583
353570,The Tiger Hunter,0,14,6.1,96.0,4.578
318917,Look Who's Back,25513752,1311,6.8,116.0,10.714
271235,The Great Battle of the Volga,0,0,0.0,75.0,0.6
451329,The Demise of ETA,0,4,6.8,107.0,2.303
275523,Incomplete,0,0,0.0,88.0,2.87
537056,Batman: Hush,0,418,7.3,82.0,50.627
470114,24 Hours to Live,5805201,413,5.8,94.0,23.279
376234,Newtown,0,40,6.7,85.0,8.02
381649,Strike a Pose,0,31,7.1,84.0,2.546
430161,The Lighthouse of the Orcas,0,135,6.9,110.0,10.043
397442,Win It All,0,185,5.7,88.0,9.064
500921,Between Worlds,0,119,5.1,90.0,57.844
157843,Queen of the Desert,1592853,179,6.0,128.0,12.368
500634,6 Balloons,0,189,6.1,75.0,9.285
515333,Amateur,0,190,6.5,96.0,12.083
437311,Orbiter 9,0,171,5.8,95.0,12.568
491104,"Ram Dass, Going Home",0,14,5.8,31.0,4.095
516525,Seth Rogen's Hilarity for Charity,0,58,5.3,70.0,6.258
403068,Sun Dogs,0,52,6.9,93.0,9.883
264402,The 4th Company,0,16,6.5,120.0,8.324
516535,Todo lo que sería Lucas Lauriente,0,3,7.3,78.0,0.698
371560,The Eyes of My Mother,0,206,6.2,76.0,10.038
593035,Alien Warfare,0,71,3.9,88.0,42.06
560955,Backfire,0,4,4.8,94.0,5.611
538126,Lupt,0,7,4.7,117.0,1.126
699089,Serafino Petta Talks about Portella della Ginestra,0,0,0.0,9.0,0.6
515325,Playing Hard,0,11,6.6,91.0,4.774
593060,The Spy Who Fell to Earth,0,17,6.7,94.0,7.381
423949,Unicorn Store,0,630,6.1,92.0,16.004
457372,Behind the Curtain: Todrick Hall,0,10,7.1,0.0,3.272
485415,Day of the Dead: Bloodline,0,322,4.1,90.0,21.912
366759,Ali Baba and the 7 Dwarfs,0,49,5.4,114.0,3.164
56919,Love Likes Coincidences,0,56,7.0,118.0,6.07
419530,Bir Baba Hindu,0,8,2.6,0.0,2.31
422991,Sour Apples,0,31,6.6,109.0,4.486
429235,Sister In Law,0,20,6.6,110.0,4.186
326474,Hadi İnşallah,0,22,5.3,99.0,3.752
443486,Red Istanbul,0,85,5.3,110.0,6.253
391649,Locksmith’s Debt,3140566,19,5.0,104.0,3.26
752136,A Monster Family,0,0,0.0,0.0,0.6
30634,Magic Carpet Ride,14188490,76,6.6,106.0,6.152
295748,Pek Yakında,0,74,6.9,134.0,6.93
449674,Louis C.K.: 2017,0,161,7.3,74.0,9.159
575009,A Home with a View,0,5,6.0,92.0,4.725
593489,Anthony Jeselnik: Fire in the Maternity Ward,0,42,7.2,64.0,8.344
491766,Perfect Bid: The Contestant Who Knew Too Much,0,45,6.6,72.0,6.485
13393,My Father and My Son,4187299,158,7.6,108.0,7.857
442247,Running Shaadi,0,4,5.8,114.0,1.516
600095,The Price of Success,0,0,0.0,50.0,0.6
34179,14 Blades,0,116,6.5,114.0,9.914
592732,Ricardo Quevedo: los amargados somos más,0,3,7.7,58.0,1.655
551300,Suzzanna: Buried Alive,0,15,5.6,125.0,4.703
516038,Fary Is the New Black,0,70,6.9,74.0,6.812
515114,Honey: Rise Up and Dance,0,58,7.0,100.0,18.712
166874,Ittefaq,0,5,6.2,104.0,1.4
39957,Burning Bright,58147,153,6.2,89.0,14.446
390836,CRD,0,2,7.0,108.0,0.661
491478,Teen Aur Aadha,0,3,4.0,121.0,0.71
355008,Special Correspondents,0,305,5.7,100.0,14.643
390520,Team Foxcatcher,0,83,7.2,91.0,8.139
659292,2015 Dream Concert,0,0,0.0,106.0,1.348
343880,A Murder in the Park,0,11,7.2,91.0,4.567
430826,Casting JonBenet,0,133,5.8,81.0,11.584
454854,Rodney King,0,7,5.3,52.0,4.045
411405,Small Crimes,0,178,5.3,95.0,13.375
340485,American Honey,1818075,549,6.8,163.0,12.887
507143,Candy Jar,0,391,6.3,92.0,11.767
437310,Holy Goalie,0,93,5.4,95.0,9.263
510073,The Rachel Divide,0,31,6.5,104.0,6.534
465109,The Week Of,0,542,5.3,116.0,14.805
309915,Amar’s Hand,660,3,6.0,122.0,3.066
212864,An Hour and a Half,8899700,9,6.7,87.0,2.291
70667,Kon-Tiki,0,463,7.0,118.0,9.103
597744,Loving is Losing,0,3,4.7,91.0,0.98
44141,The Money Trap,0,10,5.4,91.0,2.964
564177,Njan Prakashan,0,30,6.8,131.0,2.352
553645,ReMastered: Devil at the Crossroads,0,45,7.1,48.0,6.974
23047,Season of the Witch,91627228,1708,5.4,95.0,22.042
110146,The Sapphires,0,134,6.8,103.0,6.716
520587,Enissa Amani: Ehrenwort,0,6,5.5,65.0,3.597
447665,Kickboxer: Retaliation,4537,170,5.3,110.0,43.2
292010,The Daughter,0,46,6.5,96.0,4.217
597567,A Mission in an Old Movie,0,0,0.0,98.0,0.6
28320,Aurora Borealis,0,20,6.7,109.0,7.157
442062,Goosebumps 2: Haunted Halloween,92503612,888,6.0,90.0,59.719
497385,Love Station,0,0,0.0,,0.6
103427,Omar & Salma 3,3330952,9,4.9,96.0,1.757
363423,Subject 0: Shattered memories,0,2,2.5,0.0,0.712
67099,The Consul's Son,2821760,12,6.8,119.0,2.764
20943,The Ugly Truth,321682600,2497,6.4,96.0,17.129
438468,Bill Nye: Science Guy,0,22,6.0,95.0,5.899
456635,Fishtronaut: The Movie,0,4,6.5,0.0,8.414
452015,Psychokinesis,0,170,6.2,101.0,17.582
413543,Dear Zindagi,3376375,141,7.0,151.0,10.116
382883,Shepherds and Butchers,0,39,6.5,106.0,6.632
404791,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,0,103,6.3,108.0,6.836
454361,Vir Das: Abroad Understanding,0,22,6.9,65.0,6.192
306342,Democrats,0,10,6.9,100.0,1.28
7353,Fireflies in the Garden,0,130,6.2,108.0,10.011
548998,Furthest Witness,0,5,4.6,87.0,3.654
519804,Kevin James: Never Don't Give Up,0,26,6.3,62.0,6.695
501718,The Magic Pill,0,17,6.6,91.0,7.742
651802,Little Singham in London,0,0,0.0,66.0,0.6
473524,Secrets of Althorp: The Spencers,0,5,7.4,54.0,1.029
188732,Secrets of Scotland Yard,0,2,5.0,68.0,0.986
732816,Secrets of Britain: Secrets of Underground London,0,0,0.0,54.0,0.6
339161,Catching the Sun,0,10,7.0,90.0,2.542
392891,Patton Oswalt: Talking for Clapping,0,39,6.5,65.0,6.012
21166,The Last Resort,0,14,5.1,75.0,5.029
390054,Sand Castle,0,503,6.5,113.0,18.491
412209,Tramps,0,155,6.1,82.0,9.599
523561,A Fortunate Man,0,81,6.9,162.0,9.298
589871,Grass Is Greener,0,23,6.9,97.0,6.734
513263,Paper Year,0,9,6.6,89.0,5.907
399131,Dude,0,642,5.6,90.0,17.259
419635,Kodachrome,0,200,6.7,105.0,10.517
511791,Mercury 13,0,23,7.0,79.0,5.73
20196,Mac and Me,5935269,154,4.1,95.0,9.873
458515,Boy Bye,0,5,4.8,83.0,4.378
533148,Ek Ladki Ko Dekha Toh Aisa Laga,0,35,5.9,121.0,5.381
80144,Irene Huss 12: Jagat vittne,0,5,5.9,89.0,1.647
592136,Kevin Hart: Irresponsible,0,75,6.9,60.0,10.856
253626,Good Kill,316472,371,6.0,104.0,13.777
308638,The D Train,771317,160,4.6,101.0,12.387
175195,Abdu Mouta,3197992,6,3.0,0.0,2.8
557818,Brampton's Own,0,18,4.4,89.0,5.408
596204,Brené Brown: The Call to Courage,0,20,7.3,76.0,4.715
374473,"I, Daniel Blake",15793051,893,7.7,100.0,14.016
122280,The Music Teacher,0,1,4.0,111.0,4.961
328319,The beauty of Rouh,0,6,5.3,0.0,1.56
515248,Someone Great,0,877,6.4,92.0,21.761
550600,"The Mayo Clinic, Faith, Hope and Science",0,4,8.3,0.0,5.13
92931,Perry Mason: The Case of the Ruthless Reporter,0,4,7.0,95.0,4.735
478650,All the Reasons to Forget,0,44,7.4,90.0,3.236
409298,Chasing the Dragon,0,0,0.0,49.0,1.706
433056,Oklahoma City,0,40,7.0,101.0,6.891
631857,30 Days of Luxury,0,1,6.0,91.0,0.635
445841,Because We're Going Out,0,3,4.3,0.0,1.718
264244,My Dog Is My Guide,0,2,2.5,0.0,0.6
300821,My Wife and My Wifey,0,3,3.7,0.0,0.6
321761,The Walls of The Moon,0,7,4.5,101.0,1.88
326071,Warda,0,5,4.6,73.0,0.746
659248,Friend Request,0,5,7.5,87.0,9.299
437042,Bigger Fatter Liar,0,38,4.9,86.0,10.528
451709,Lucas Brothers: On Drugs,0,14,5.2,49.0,4.656
283227,A Little Chaos,0,493,6.3,117.0,11.396
393821,Dab6e,0,18,6.4,153.0,4.104
540632,De film van Dylan Haegens,0,15,8.5,81.0,1.596
595723,Franco Escamilla: bienvenido al mundo,0,3,8.7,54.0,6.83
593691,Homecoming: A Film by Beyoncé,0,241,8.4,137.0,15.927
336736,Chris D'Elia: Incorrigible,0,31,6.3,83.0,5.626
535292,21 Bridges,47088457,994,6.8,99.0,77.595
122906,About Time,87100449,5552,7.9,123.0,32.207
2698,Evan Almighty,173000000,3049,5.5,96.0,18.597
422619,Jonathan,0,112,6.0,101.0,8.912
595503,Super Monsters Furever Friends,0,7,5.6,58.0,26.843
595521,The Creative Brain,0,19,7.6,52.0,4.579
24418,Cirque du Freak: The Vampire's Assistant,28169671,728,5.7,109.0,16.171
374471,Porto,0,18,6.1,75.0,6.819
254905,Manglehorn,143101,129,5.4,97.0,10.253
93320,Bollywood Calling,0,2,3.8,0.0,1.504
51523,Ek Khiladi Ek Haseena,0,6,5.3,140.0,2.586
561417,Generation Iron 3,0,14,6.5,75.0,7.227
21557,Hazaaron Khwaishein Aisi,0,8,7.3,120.0,2.288
161834,Jhankaar Beats,0,2,6.5,144.0,1.4
46413,Mumbai Matinee,0,2,5.0,125.0,0.651
533929,Rainbow Jelly,0,2,7.0,121.0,0.6
21905,Shabd,3100000,7,4.4,140.0,2.776
393430,Shortcut Safari,0,1,5.0,100.0,0.6
497864,The New Romantic,0,81,6.4,82.0,7.773
271404,Beyond Skyline,992181,624,5.0,105.0,15.526
15251,Eddie Murphy: Delirious,0,210,7.8,69.0,6.988
49350,Harriet the Spy: Blog Wars,0,171,5.1,90.0,10.922
399983,Numero Zero: The Roots of Italian Rap,0,39,7.7,91.0,2.207
356187,A Patch of Fog,0,19,6.5,90.0,4.844
9259,Bibi Blocksberg,0,57,6.0,102.0,7.557
9259,Bibi Blocksberg,0,57,6.0,102.0,7.557
9259,Bibi Blocksberg,0,57,6.0,102.0,7.557
23367,Bandslam,12225023,335,5.6,111.0,14.509
144539,The Wedding Party,0,10,5.3,97.0,2.91
333675,Band of Robbers,0,83,6.2,95.0,7.493
330697,Belgica,0,80,5.9,127.0,6.392
333375,Prescription Thugs,0,32,6.5,86.0,6.415
212994,From One Second to the Next,0,20,7.2,34.0,4.348
49838,The Antidote,0,70,5.3,107.0,6.369
15018,Thriller: A Cruel Picture,0,105,6.5,104.0,10.209
33511,Nowhere Boy,0,587,7.2,98.0,9.525
389088,Arctic Heart,0,49,5.1,81.0,4.259
381707,Our Lovers,0,122,6.9,88.0,9.552
419700,Sandy Wexler,0,308,5.3,131.0,16.231
346170,The Chosen,0,48,4.4,88.0,7.261
320882,The Seven Five,0,60,7.5,102.0,4.486
453980,We Are Family,0,0,0.0,,0.604
537526,A Land Imagined,0,17,6.1,95.0,3.884
586333,Who Would You Take to a Deserted Island?,0,311,5.0,90.0,12.354
430446,Come Sunday,0,40,5.6,106.0,9.812
515841,I Am Not an Easy Man,0,762,6.3,98.0,15.55
391778,Azhar,0,26,5.9,130.0,3.803
426230,Band Aid,248370,110,6.5,91.0,13.525
493488,Buffalo Boys,0,40,7.0,103.0,23.363
292828,Dabbe 5: Zehr-i Cin,0,16,5.1,132.0,4.61
594426,Francesco De Carlo: Cose di Questo Mondo,0,14,7.1,61.0,2.106
311539,A Christmas Horror Story,0,187,5.7,99.0,12.35
543540,The Perfect Date,0,2466,6.4,93.0,31.212
517829,Pickpockets,0,80,5.2,100.0,6.381
387585,Macho,0,76,6.3,101.0,4.874
451809,Radical - The Controversial Saga of Dadá Figueiredo,0,2,5.0,71.0,0.6
339927,Kevin Hart: What Now?,23600000,189,6.6,96.0,8.476
527261,The Silence,2325977,870,6.0,91.0,20.28
516341,Greg Davies: You Magnificent Beast,0,18,6.5,66.0,4.728
433018,Frat Star,0,11,4.7,85.0,6.551
582352,706,0,6,5.2,120.0,3.912
356301,Across the Line,0,8,6.0,88.0,4.827
635237,Arthur & Merlin: Knights of Camelot,0,41,6.1,91.0,425.24
6145,Fracture,91354215,2462,7.3,113.0,36.857
11665,Get Smart,230685453,2436,6.2,110.0,18.45
400195,A Hedgehog's Visit,0,1,4.0,5.0,0.6
592564,I Am Maris: Portrait of a Young Yogi,0,8,7.4,52.0,2.395
516060,Jesus: Countdown to Calvary,0,2,8.0,53.0,1.4
412190,Love O2O,0,33,6.9,105.0,7.332
6023,P.S. I Love You,156835339,2501,7.2,126.0,20.885
7985,Penelope,21156270,1066,6.7,103.0,14.322
569093,Pinky Memsaab,0,2,9.0,124.0,0.84
10528,Sherlock Holmes,524028679,10824,7.2,129.0,35.731
10054,Spy Kids,147934180,2373,5.8,88.0,22.816
12279,Spy Kids 3-D: Game Over,197011982,1489,5.1,84.0,25.742
292280,The Bye Bye Man,26667197,919,5.2,96.0,19.479
363192,The Legend of Michael Mishra,0,4,6.8,125.0,1.113
